Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1988,Calgary,Ice Hockey,Ice Hockey,"STELNOV, Igor",Soviet Union,Men,Ice Hockey,Winter
1988,Calgary,Ice Hockey,Ice Hockey,"SVETLOV, Sergei",Soviet Union,Men,Ice Hockey,Winter
1988,Calgary,Ice Hockey,Ice Hockey,"TCHERNICH, Aleksandr",Soviet Union,Men,Ice Hockey,Winter
1988,Calgary,Luge,Luge,"HOFFMANN, Jörg",East Germany,Men,Doubles,Winter
1988,Calgary,Luge,Luge,"PIETZSCH, Jochen",East Germany,Men,Doubles,Winter
1988,Calgary,Luge,Luge,"MUELLER, Jens",East Germany,Men,Singles,Winter
1988,Calgary,Luge,Luge,"WALTER, Steffi",East Germany,Women,Singles,Winter
1988,Calgary,Skating,Figure skating,"BESTEMYANOVA, Natalya",Soviet Union,Women,Ice Dancing,Winter
1988,Calgary,Skating,Figure skating,"BUKIN, Andrey",Soviet Union,Men,Ice Dancing,Winter
1988,Calgary,Skating,Figure skating,"BOITANO, Brian",United States,Men,Individual,Winter
1988,Calgary,Skating,Figure skating,"WITT, Katarina",East Germany,Women,Individual,Winter
1988,Calgary,Skating,Figure skating,"GORDEYEVA, Yekaterina",Soviet Union,Women,Pairs,Winter
1988,Calgary,Skating,Figure skating,"GRINKOV, Sergey",Soviet Union,Men,Pairs,Winter
1988,Calgary,Skating,Speed skating,"GUSTAFSON, Tomas",Sweden,Men,10000M,Winter
1988,Calgary,Skating,Speed skating,"GULYAEV, Nikolay",Soviet Union,Men,1000M,Winter
1988,Calgary,Skating,Speed skating,"LUDING, Christa",East Germany,Women,1000M,Winter
1988,Calgary,Skating,Speed skating,"HOFFMANN, Andre",East Germany,Men,1500M,Winter
1988,Calgary,Skating,Speed skating,"VAN GENNIP, Yvonne",Netherlands,Women,1500M,Winter
1988,Calgary,Skating,Speed skating,"VAN GENNIP, Yvonne",Netherlands,Women,3000M,Winter
1988,Calgary,Skating,Speed skating,"GUSTAFSON, Tomas",Sweden,Men,5000M,Winter
1988,Calgary,Skating,Speed skating,"VAN GENNIP, Yvonne",Netherlands,Women,5000M,Winter
1988,Calgary,Skating,Speed skating,"MEY, Uwe-Jens",East Germany,Men,500M,Winter
1988,Calgary,Skating,Speed skating,"BLAIR, Bonnie",United States,Women,500M,Winter
1988,Calgary,Skiing,Alpine Skiing,"STROLZ, Hubert",Austria,Men,Alpine Combined,Winter
1988,Calgary,Skiing,Alpine Skiing,"WACHTER, Anita",Austria,Women,Alpine Combined,Winter
1988,Calgary,Skiing,Alpine Skiing,"ZURBRIGGEN, Pirmin",Switzerland,Men,Downhill,Winter
1988,Calgary,Skiing,Alpine Skiing,"KIEHL, Marina",West Germany,Women,Downhill,Winter
1988,Calgary,Skiing,Alpine Skiing,"TOMBA, Alberto",Italy,Men,Giant Slalom,Winter
1988,Calgary,Skiing,Alpine Skiing,"SCHNEIDER, Vreni",Switzerland,Women,Giant Slalom,Winter
1988,Calgary,Skiing,Alpine Skiing,"TOMBA, Alberto",Italy,Men,Slalom,Winter
1988,Calgary,Skiing,Alpine Skiing,"SCHNEIDER, Vreni",Switzerland,Women,Slalom,Winter
1988,Calgary,Skiing,Alpine Skiing,"PICCARD, Franck",France,Men,Super-G,Winter
1988,Calgary,Skiing,Alpine Skiing,"WOLF, Sigrid",Austria,Women,Super-G,Winter
1988,Calgary,Skiing,Cross Country Skiing,"VENCIENE, Vida",Soviet Union,Women,10KM,Winter
1988,Calgary,Skiing,Cross Country Skiing,"DEVYATYAROV, Mikhail",Soviet Union,Men,15KM,Winter
1988,Calgary,Skiing,Cross Country Skiing,"TIKHONOVA, Tamara",Soviet Union,Women,20KM,Winter
1988,Calgary,Skiing,Cross Country Skiing,"PROKOUROROV, Alexei",Soviet Union,Men,30KM Mass Start,Winter
1988,Calgary,Skiing,Cross Country Skiing,"MOGREN, Torgny",Sweden,Men,4X10KM Relay,Winter
1988,Calgary,Skiing,Cross Country Skiing,"OTTOSSON, Jan",Sweden,Men,4X10KM Relay,Winter
1988,Calgary,Skiing,Cross Country Skiing,"SVAN, Gunde Anders",Sweden,Men,4X10KM Relay,Winter
1988,Calgary,Skiing,Cross Country Skiing,"WASSBERG, Thomas",Sweden,Men,4X10KM Relay,Winter
1988,Calgary,Skiing,Cross Country Skiing,"GAVRILJUK, Nina",Soviet Union,Women,4X5KM Relay,Winter
1988,Calgary,Skiing,Cross Country Skiing,"NAGEIKINA, Svetlana",Soviet Union,Women,4X5KM Relay,Winter
1988,Calgary,Skiing,Cross Country Skiing,"REZTSOVA, Anfisa",Soviet Union,Women,4X5KM Relay,Winter
1988,Calgary,Skiing,Cross Country Skiing,"TIKHONOVA, Tamara",Soviet Union,Women,4X5KM Relay,Winter
1988,Calgary,Skiing,Cross Country Skiing,"SVAN, Gunde Anders",Sweden,Men,50KM,Winter
1988,Calgary,Skiing,Cross Country Skiing,"MATIKAINEN, Marjo",Finland,Women,5KM,Winter
1988,Calgary,Skiing,Nordic Combined,"KEMPF, Hippolyt",Switzerland,Men,Individual,Winter
1988,Calgary,Skiing,Nordic Combined,"MÜLLER, Thomas",West Germany,Men,Team,Winter
1988,Calgary,Skiing,Nordic Combined,"POHL, Hans-Peter",West Germany,Men,Team,Winter
1988,Calgary,Skiing,Nordic Combined,"SCHWARZ, Hubert",West Germany,Men,Team,Winter
1988,Calgary,Skiing,Ski Jumping,"NYKANEN, Matti",Finland,Men,K120 Individual (90M),Winter
1988,Calgary,Skiing,Ski Jumping,"NIKKOLA, Ari-Pekka",Finland,Men,K120 Team (90M),Winter
1988,Calgary,Skiing,Ski Jumping,"NYKANEN, Matti",Finland,Men,K120 Team (90M),Winter
1988,Calgary,Skiing,Ski Jumping,"PUIKKONEN, Jari",Finland,Men,K120 Team (90M),Winter
1988,Calgary,Skiing,Ski Jumping,"YLLIPULLI, Tuomo",Finland,Men,K120 Team (90M),Winter
1988,Calgary,Skiing,Ski Jumping,"NYKANEN, Matti",Finland,Men,K90 Individual (70M),Winter
1992,Albertville,Biathlon,Biathlon,"KIRCHNER, Mark",Germany,Men,10KM,Winter
1992,Albertville,Biathlon,Biathlon,"HARVEY, Antje",Germany,Women,15KM,Winter
1992,Albertville,Biathlon,Biathlon,"REDKIN, Yevgeny",Unified Team,Men,20KM,Winter
1992,Albertville,Biathlon,Biathlon,"BRIAND BOUTHIAUX, Anne",France,Women,4X7.5KM Relay,Winter
1992,Albertville,Biathlon,Biathlon,"CLAUDEL, Véronique",France,Women,4X7.5KM Relay,Winter
1992,Albertville,Biathlon,Biathlon,"NIOGRET, Corinne",France,Women,4X7.5KM Relay,Winter
1992,Albertville,Biathlon,Biathlon,"FISCHER, Fritz",Germany,Men,4X7.5KM Relay,Winter
1992,Albertville,Biathlon,Biathlon,"GROSS, Ricco",Germany,Men,4X7.5KM Relay,Winter
1992,Albertville,Biathlon,Biathlon,"KIRCHNER, Mark",Germany,Men,4X7.5KM Relay,Winter
1992,Albertville,Biathlon,Biathlon,"STEINIGEN, Jens",Germany,Men,4X7.5KM Relay,Winter
1992,Albertville,Biathlon,Biathlon,"REZTSOVA, Anfisa",Unified Team,Women,7.5KM,Winter
1992,Albertville,Bobsleigh,Bobsleigh,"APPELT, Ingo",Austria,Men,Four-Man,Winter
1992,Albertville,Bobsleigh,Bobsleigh,"HAIDACHER, Gerhard",Austria,Men,Four-Man,Winter
1992,Albertville,Bobsleigh,Bobsleigh,"SCHROLL, Thomas",Austria,Men,Four-Man,Winter
1992,Albertville,Bobsleigh,Bobsleigh,"WINKLER, Harald",Austria,Men,Four-Man,Winter
1992,Albertville,Bobsleigh,Bobsleigh,"ACKLIN, Donat",Switzerland,Men,Two-Man,Winter
1992,Albertville,Bobsleigh,Bobsleigh,"WEDER, Gustav",Switzerland,Men,Two-Man,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"BAOUTINE, Sergei",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"BOLDINE, Igor",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"BORSTCHEVSKI, Nicolai",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"BUTSAIEV, Viacheslav",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"BYKOV, Viacheslav",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"DAVIDOV, Evgeni",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"JITNIK, Aleksei",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"KASPARAITIS, Darius",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"KHABIBULIN, Nikolai",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"KMILEV, Yuri",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"KOMUTOV, Andrei",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"KOVALENKO, Andrei",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"KOVALEV, Alexei",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"KRAVCHUK, Igor",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"MALAKOV, Vladimir",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"MIRONOV, Dmitri",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"PETRENKO, Sergei",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"PROKOROV, Vitali",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"SHTALENKOV, Mikhail",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"TREFILOV, Andrei",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"YUCHKEVICH, Dmitri",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"ZHAMNOV, Alexey",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Ice Hockey,Ice Hockey,"ZUBOV, Sergei",Unified Team,Men,Ice Hockey,Winter
1992,Albertville,Luge,Luge,"BEHRENDT, Jan",Germany,Men,Doubles,Winter
1992,Albertville,Luge,Luge,"KRAUSSE, Stefan",Germany,Men,Doubles,Winter
1992,Albertville,Luge,Luge,"HACKL, Georg",Germany,Men,Singles,Winter
1992,Albertville,Luge,Luge,"NEUNER, Doris",Austria,Women,Singles,Winter
1992,Albertville,Skating,Figure skating,"KLIMOVA, Marina",Unified Team,Women,Ice Dancing,Winter
1992,Albertville,Skating,Figure skating,"PONOMARENKO, Sergey",Unified Team,Men,Ice Dancing,Winter
1992,Albertville,Skating,Figure skating,"PETRENKO, Viktor",Unified Team,Men,Individual,Winter
1992,Albertville,Skating,Figure skating,"YAMAGUCHI, Kristi",United States,Women,Individual,Winter
1992,Albertville,Skating,Figure skating,"DMITRIYEV, Artur",Unified Team,Men,Pairs,Winter
1992,Albertville,Skating,Figure skating,"MISHKUTYONOK, Natalya",Unified Team,Women,Pairs,Winter
1992,Albertville,Skating,Short Track Speed Skating,"KIM, Ki-Hoon","Korea, South",Men,1000M,Winter
1992,Albertville,Skating,Short Track Speed Skating,"CUTRONE, Angela",Canada,Women,3000M Relay,Winter
1992,Albertville,Skating,Short Track Speed Skating,"DAIGLE, Sylvie",Canada,Women,3000M Relay,Winter
1992,Albertville,Skating,Short Track Speed Skating,"LAMBERT, Nathalie",Canada,Women,3000M Relay,Winter
1992,Albertville,Skating,Short Track Speed Skating,"PERREAULT, Annie",Canada,Women,3000M Relay,Winter
1992,Albertville,Skating,Short Track Speed Skating,"KIM, Ki-Hoon","Korea, South",Men,5000M Relay,Winter
1992,Albertville,Skating,Short Track Speed Skating,"LEE, Jun-Ho","Korea, South",Men,5000M Relay,Winter
1992,Albertville,Skating,Short Track Speed Skating,"MO, Ji-Soo","Korea, South",Men,5000M Relay,Winter
1992,Albertville,Skating,Short Track Speed Skating,"SONG, Jae-Kun","Korea, South",Men,5000M Relay,Winter
1992,Albertville,Skating,Short Track Speed Skating,"TURNER, Cathy",United States,Women,500M,Winter
1992,Albertville,Skating,Speed skating,"VELDKAMP, Bart",Netherlands,Men,10000M,Winter
1992,Albertville,Skating,Speed skating,"ZINKE, Olaf",Germany,Men,1000M,Winter
1992,Albertville,Skating,Speed skating,"BLAIR, Bonnie",United States,Women,1000M,Winter
1992,Albertville,Skating,Speed skating,"KOSS, Johann Olav",Norway,Men,1500M,Winter
1992,Albertville,Skating,Speed skating,"BÖRNER, Jacqueline",Germany,Women,1500M,Winter
1992,Albertville,Skating,Speed skating,"NIEMANN-STIRNEMANN, Gunda",Germany,Women,3000M,Winter
1992,Albertville,Skating,Speed skating,"KARLSTAD, Geir",Norway,Men,5000M,Winter
1992,Albertville,Skating,Speed skating,"NIEMANN-STIRNEMANN, Gunda",Germany,Women,5000M,Winter
1992,Albertville,Skating,Speed skating,"MEY, Uwe-Jens",Germany,Men,500M,Winter
1992,Albertville,Skating,Speed skating,"BLAIR, Bonnie",United States,Women,500M,Winter
1992,Albertville,Skiing,Alpine Skiing,"POLIG, Josef",Italy,Men,Alpine Combined,Winter
1992,Albertville,Skiing,Alpine Skiing,"KRONBERGER, Petra",Austria,Women,Alpine Combined,Winter
1992,Albertville,Skiing,Alpine Skiing,"ORTLIEB, Patrick",Austria,Men,Downhill,Winter
1992,Albertville,Skiing,Alpine Skiing,"LEE-GARTNER, Kerrin",Canada,Women,Downhill,Winter
1992,Albertville,Skiing,Alpine Skiing,"TOMBA, Alberto",Italy,Men,Giant Slalom,Winter
1992,Albertville,Skiing,Alpine Skiing,"WIBERG, Pernilla",Sweden,Women,Giant Slalom,Winter
1992,Albertville,Skiing,Alpine Skiing,"JAGGE, Finn Christian",Norway,Men,Slalom,Winter
1992,Albertville,Skiing,Alpine Skiing,"KRONBERGER, Petra",Austria,Women,Slalom,Winter
1992,Albertville,Skiing,Alpine Skiing,"AAMODT, Kjetil Andre",Norway,Men,Super-G,Winter
1992,Albertville,Skiing,Alpine Skiing,"COMPAGNONI, Deborah",Italy,Women,Super-G,Winter
1992,Albertville,Skiing,Cross Country Skiing,"ULVANG, Vegard",Norway,Men,10KM Pursuit,Winter
1992,Albertville,Skiing,Cross Country Skiing,"EGOROVA, Ljubov",Unified Team,Women,15KM Mass Start,Winter
1992,Albertville,Skiing,Cross Country Skiing,"BELMONDO, Stefania",Italy,Women,30KM,Winter
1992,Albertville,Skiing,Cross Country Skiing,"ULVANG, Vegard",Norway,Men,30KM Mass Start,Winter
1992,Albertville,Skiing,Cross Country Skiing,"DAEHLIE, Björn",Norway,Men,4X10KM Relay,Winter
1992,Albertville,Skiing,Cross Country Skiing,"LANGLI, Terje",Norway,Men,4X10KM Relay,Winter
1992,Albertville,Skiing,Cross Country Skiing,"SKJELDAL, Kristen",Norway,Men,4X10KM Relay,Winter
1992,Albertville,Skiing,Cross Country Skiing,"ULVANG, Vegard",Norway,Men,4X10KM Relay,Winter
1992,Albertville,Skiing,Cross Country Skiing,"EGOROVA, Ljubov",Unified Team,Women,4X5KM Relay,Winter
1992,Albertville,Skiing,Cross Country Skiing,"LAZUTINA, Larissa",Unified Team,Women,4X5KM Relay,Winter
1992,Albertville,Skiing,Cross Country Skiing,"SMETANINA, Raisa",Unified Team,Women,4X5KM Relay,Winter
1992,Albertville,Skiing,Cross Country Skiing,"VAELBE, Elena",Unified Team,Women,4X5KM Relay,Winter
1992,Albertville,Skiing,Cross Country Skiing,"DAEHLIE, Björn",Norway,Men,50KM,Winter
1992,Albertville,Skiing,Cross Country Skiing,"ROLIG, Marjut",Finland,Women,5KM,Winter
1992,Albertville,Skiing,Cross Country Skiing,"DAEHLIE, Björn",Norway,Men,Combined 10KM + 15KM Pursuit,Winter
1992,Albertville,Skiing,Cross Country Skiing,"EGOROVA, Ljubov",Unified Team,Women,Combined 5KM + 10KM Pursuit,Winter
1992,Albertville,Skiing,Freestyle Skiing,"GROSPIRON, Edgar",France,Men,Moguls,Winter
1992,Albertville,Skiing,Freestyle Skiing,"WEINBRECHT, Donna",United States,Women,Moguls,Winter
1992,Albertville,Skiing,Nordic Combined,"GUY, Fabrice",France,Men,Individual,Winter
1992,Albertville,Skiing,Nordic Combined,"KONO, Takanori",Japan,Men,Team,Winter
1992,Albertville,Skiing,Nordic Combined,"MIKATA, Reiichi",Japan,Men,Team,Winter
1992,Albertville,Skiing,Nordic Combined,"OGIWARA, Kenji",Japan,Men,Team,Winter
1992,Albertville,Skiing,Ski Jumping,"NIEMINEN, Toni",Finland,Men,K120 Individual (90M),Winter
1992,Albertville,Skiing,Ski Jumping,"LAAKKONEN, Risto",Finland,Men,K120 Team (90M),Winter
1992,Albertville,Skiing,Ski Jumping,"LAITINEN, Mika",Finland,Men,K120 Team (90M),Winter
1992,Albertville,Skiing,Ski Jumping,"NIEMINEN, Toni",Finland,Men,K120 Team (90M),Winter
1992,Albertville,Skiing,Ski Jumping,"NIKKOLA, Ari-Pekka",Finland,Men,K120 Team (90M),Winter
1992,Albertville,Skiing,Ski Jumping,"VETTORI, Ernst",Austria,Men,K90 Individual (70M),Winter
1994,Lillehammer,Biathlon,Biathlon,"TCHEPIKOV, Sergei",Russia,Men,10KM,Winter
1994,Lillehammer,Biathlon,Biathlon,"BEDARD, Myriam",Canada,Women,15KM,Winter
1994,Lillehammer,Biathlon,Biathlon,"TARASOV, Sergei",Russia,Men,20KM,Winter
1994,Lillehammer,Biathlon,Biathlon,"FISCHER, Sven",Germany,Men,4X7.5KM Relay,Winter
1994,Lillehammer,Biathlon,Biathlon,"GROSS, Ricco",Germany,Men,4X7.5KM Relay,Winter
1994,Lillehammer,Biathlon,Biathlon,"KIRCHNER, Mark",Germany,Men,4X7.5KM Relay,Winter
1994,Lillehammer,Biathlon,Biathlon,"LUCK, Frank",Germany,Men,4X7.5KM Relay,Winter
1994,Lillehammer,Biathlon,Biathlon,"NOSKOVA, Louiza",Russia,Women,4X7.5KM Relay,Winter
1994,Lillehammer,Biathlon,Biathlon,"REZTSOVA, Anfisa",Russia,Women,4X7.5KM Relay,Winter
1994,Lillehammer,Biathlon,Biathlon,"SNYTINA, Natalia",Russia,Women,4X7.5KM Relay,Winter
1994,Lillehammer,Biathlon,Biathlon,"TALANOVA, Nadejda",Russia,Women,4X7.5KM Relay,Winter
1994,Lillehammer,Biathlon,Biathlon,"BEDARD, Myriam",Canada,Women,7.5KM,Winter
1994,Lillehammer,Bobsleigh,Bobsleigh,"BRANNASCH, Karsten",Germany,Men,Four-Man,Winter
1994,Lillehammer,Bobsleigh,Bobsleigh,"CZUDAJ, Harald",Germany,Men,Four-Man,Winter
1994,Lillehammer,Bobsleigh,Bobsleigh,"HAMPEL, Olaf",Germany,Men,Four-Man,Winter
1994,Lillehammer,Bobsleigh,Bobsleigh,"SZELIG, Alexander",Germany,Men,Four-Man,Winter
1994,Lillehammer,Bobsleigh,Bobsleigh,"ACKLIN, Donat",Switzerland,Men,Two-Man,Winter
1994,Lillehammer,Bobsleigh,Bobsleigh,"WEDER, Gustav",Switzerland,Men,Two-Man,Winter
1994,Lillehammer,Ice Hockey,Ice Hockey,"ALGOTSSON, Hakan",Sweden,Men,Ice Hockey,Winter
1994,Lillehammer,Ice Hockey,Ice Hockey,"BERGKVIST, Jonas",Sweden,Men,Ice Hockey,Winter
1994,Lillehammer,Ice Hockey,Ice Hockey,"BERGLUND, Charles",Sweden,Men,Ice Hockey,Winter
1994,Lillehammer,Ice Hockey,Ice Hockey,"DACKELL, Andreas",Sweden,Men,Ice Hockey,Winter
1994,Lillehammer,Ice Hockey,Ice Hockey,"DUE-BOJE, Christian",Sweden,Men,Ice Hockey,Winter
1994,Lillehammer,Ice Hockey,Ice Hockey,"ERIKSSON, Niklas",Sweden,Men,Ice Hockey,Winter
1994,Lillehammer,Ice Hockey,Ice Hockey,"FORSBERG, Peter",Sweden,Men,Ice Hockey,Winter
1994,Lillehammer,Ice Hockey,Ice Hockey,"HANSSON, Roger",Sweden,Men,Ice Hockey,Winter
1994,Lillehammer,Ice Hockey,Ice Hockey,"JOHANSSON, Roger",Sweden,Men,Ice Hockey,Winter
1994,Lillehammer,Ice Hockey,Ice Hockey,"JONSSON, Jorgen",Sweden,Men,Ice Hockey,Winter
1994,Lillehammer,Ice Hockey,Ice Hockey,"JONSSON, Kenny",Sweden,Men,Ice Hockey,Winter
1994,Lillehammer,Ice Hockey,Ice Hockey,"JONSSON, Tomas",Sweden,Men,Ice Hockey,Winter
1994,Lillehammer,Ice Hockey,Ice Hockey,"JUHLIN, Patrik",Sweden,Men,Ice Hockey,Winter
1994,Lillehammer,Ice Hockey,Ice Hockey,"KJELLBERG, Patric",Sweden,Men,Ice Hockey,Winter
1994,Lillehammer,Ice Hockey,Ice Hockey,"LOOB, Haakan",Sweden,Men,Ice Hockey,Winter
1994,Lillehammer,Ice Hockey,Ice Hockey,"NÄSLUND, Mats",Sweden,Men,Ice Hockey,Winter
1994,Lillehammer,Ice Hockey,Ice Hockey,"ÖRNSKOG, Stefan",Sweden,Men,Ice Hockey,Winter
1994,Lillehammer,Ice Hockey,Ice Hockey,"ROHLIN, Leif",Sweden,Men,Ice Hockey,Winter
1994,Lillehammer,Ice Hockey,Ice Hockey,"RYDMARK, Daniel",Sweden,Men,Ice Hockey,Winter
1994,Lillehammer,Ice Hockey,Ice Hockey,"SALO, Tommy",Sweden,Men,Ice Hockey,Winter
1994,Lillehammer,Ice Hockey,Ice Hockey,"STILLMAN, Fredrik",Sweden,Men,Ice Hockey,Winter
1994,Lillehammer,Ice Hockey,Ice Hockey,"SVENSSON, Magnus",Sweden,Men,Ice Hockey,Winter
1994,Lillehammer,Luge,Luge,"BRUGGER, Kurt",Italy,Men,Doubles,Winter
1994,Lillehammer,Luge,Luge,"HUBER, Wilfried",Italy,Men,Doubles,Winter
1994,Lillehammer,Luge,Luge,"HACKL, Georg",Germany,Men,Singles,Winter
1994,Lillehammer,Luge,Luge,"WEISSENSTEINER, Gerda",Italy,Women,Singles,Winter
1994,Lillehammer,Skating,Figure skating,"GRISCHUK, Pasha",Russia,Women,Ice Dancing,Winter
1994,Lillehammer,Skating,Figure skating,"PLATOV, Evgeny",Russia,Men,Ice Dancing,Winter
1994,Lillehammer,Skating,Figure skating,"URMANOV, Aleksei",Russia,Men,Individual,Winter
1994,Lillehammer,Skating,Figure skating,"BAIUL, Oksana",Ukraine,Women,Individual,Winter
1994,Lillehammer,Skating,Figure skating,"GORDEYEVA, Yekaterina",Russia,Women,Pairs,Winter
1994,Lillehammer,Skating,Figure skating,"GRINKOV, Sergey",Russia,Men,Pairs,Winter
1994,Lillehammer,Skating,Short Track Speed Skating,"KIM, Ki-Hoon","Korea, South",Men,1000M,Winter
1994,Lillehammer,Skating,Short Track Speed Skating,"CHUN, Lee-Kyung","Korea, South",Women,1000M,Winter
1994,Lillehammer,Skating,Short Track Speed Skating,"CHUN, Lee-Kyung","Korea, South",Women,3000M Relay,Winter
1994,Lillehammer,Skating,Short Track Speed Skating,"KIM, Ryang-Hee","Korea, South",Women,3000M Relay,Winter
1994,Lillehammer,Skating,Short Track Speed Skating,"KIM, So-Hee","Korea, South",Women,3000M Relay,Winter
1994,Lillehammer,Skating,Short Track Speed Skating,"KIM, Yoon-Mi","Korea, South",Women,3000M Relay,Winter
1994,Lillehammer,Skating,Short Track Speed Skating,"WON, Hye-Kyung","Korea, South",Women,3000M Relay,Winter
1994,Lillehammer,Skating,Short Track Speed Skating,"CARNINO, Maurizio",Italy,Men,5000M Relay,Winter
1994,Lillehammer,Skating,Short Track Speed Skating,"CATTANI, Diego",Italy,Men,5000M Relay,Winter
1994,Lillehammer,Skating,Short Track Speed Skating,"FAGONE, Orazio",Italy,Men,5000M Relay,Winter
1994,Lillehammer,Skating,Short Track Speed Skating,"HERRNHOF, Hugo",Italy,Men,5000M Relay,Winter
1994,Lillehammer,Skating,Short Track Speed Skating,"VUILLERMIN, Mirko",Italy,Men,5000M Relay,Winter
1994,Lillehammer,Skating,Short Track Speed Skating,"CHAE, Ji-Hoon","Korea, South",Men,500M,Winter
1994,Lillehammer,Skating,Short Track Speed Skating,"TURNER, Cathy",United States,Women,500M,Winter
1994,Lillehammer,Skating,Speed skating,"KOSS, Johann Olav",Norway,Men,10000M,Winter
1994,Lillehammer,Skating,Speed skating,"JANSEN, Daniel",United States,Men,1000M,Winter
1994,Lillehammer,Skating,Speed skating,"BLAIR, Bonnie",United States,Women,1000M,Winter
1994,Lillehammer,Skating,Speed skating,"KOSS, Johann Olav",Norway,Men,1500M,Winter
1994,Lillehammer,Skating,Speed skating,"HUNYADY, Emese",Austria,Women,1500M,Winter
1994,Lillehammer,Skating,Speed skating,"BAJANOVA, Svetlana",Russia,Women,3000M,Winter
1994,Lillehammer,Skating,Speed skating,"KOSS, Johann Olav",Norway,Men,5000M,Winter
1994,Lillehammer,Skating,Speed skating,"PECHSTEIN, Claudia",Germany,Women,5000M,Winter
1994,Lillehammer,Skating,Speed skating,"GOLUBEV, Aleksandr",Russia,Men,500M,Winter
1994,Lillehammer,Skating,Speed skating,"BLAIR, Bonnie",United States,Women,500M,Winter
1994,Lillehammer,Skiing,Alpine Skiing,"KJUS, Lasse",Norway,Men,Alpine Combined,Winter
1994,Lillehammer,Skiing,Alpine Skiing,"WIBERG, Pernilla",Sweden,Women,Alpine Combined,Winter
1994,Lillehammer,Skiing,Alpine Skiing,"MOE, Thomas",United States,Men,Downhill,Winter
1994,Lillehammer,Skiing,Alpine Skiing,"SEIZINGER, Katja",Germany,Women,Downhill,Winter
1994,Lillehammer,Skiing,Alpine Skiing,"WASMEIER, Markus",Germany,Men,Giant Slalom,Winter
1994,Lillehammer,Skiing,Alpine Skiing,"COMPAGNONI, Deborah",Italy,Women,Giant Slalom,Winter
1994,Lillehammer,Skiing,Alpine Skiing,"STANGASSINGER, Thomas",Austria,Men,Slalom,Winter
1994,Lillehammer,Skiing,Alpine Skiing,"SCHNEIDER, Vreni",Switzerland,Women,Slalom,Winter
1994,Lillehammer,Skiing,Alpine Skiing,"WASMEIER, Markus",Germany,Men,Super-G,Winter
1994,Lillehammer,Skiing,Alpine Skiing,"ROFFE, Diann",United States,Women,Super-G,Winter
1994,Lillehammer,Skiing,Cross Country Skiing,"DAEHLIE, Björn",Norway,Men,10KM Pursuit,Winter
1994,Lillehammer,Skiing,Cross Country Skiing,"DI CENTA, Manuela",Italy,Women,15KM Mass Start,Winter
1994,Lillehammer,Skiing,Cross Country Skiing,"DI CENTA, Manuela",Italy,Women,30KM,Winter
1994,Lillehammer,Skiing,Cross Country Skiing,"ALSGAARD, Thomas",Norway,Men,30KM Mass Start,Winter
